Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;D. Harris;8;0;0;0;4;4;1,00;3;3;1,00;1;1;1,00;1;1;1,00;;;;;;;;10;0;0;0;1;2;0;0;0;3;1;4;9;1;D. Harris
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;A. Risacher;14;55;0,92;55,92;2;5;0,40;2;3;0,67;0;2;0,00;0;0;;;;;;;;;4;0;2;2;0;1;1;1;0;1;0;-11;4;10;A. Risacher
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;K. Elenga;11;46;0,77;46,77;2;3;0,67;1;1;1,00;1;2;0,50;0;0;;;;;;;;;5;0;0;0;1;1;0;0;0;2;0;-15;4;18;K. Elenga
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;N. Durand;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;22;N. Durand
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;S. Lucet;21;16;0,27;16,27;1;1;1,00;0;0;;1;1;1,00;0;0;;;;;;;;;3;1;4;5;4;1;1;0;0;2;1;10;12;38;S. Lucet
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;12;Championat de France;Exterieur;Defaite;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;31;66;0,47;22;45;0,49;9;21;0,43;5;7;0,71;19;36;0;16;22;10;12;76;5;29;34;22;18;8;2;2;20;11;0;87;0;TOTAUX EQUIPE
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;J. Wojta;35;18;0,3;18,3;4;8;0,50;2;4;0,50;2;4;0,50;2;2;1,00;;;;;;;;12;1;4;5;4;1;3;1;0;2;3;5;20;2;J. Wojta
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;J. Jocyte;32;12;0,2;12,2;5;9;0,56;3;3;1,00;2;6;0,33;7;7;1,00;;;;;;;;19;0;1;1;5;3;2;0;0;3;4;15;20;4;J. Jocyte
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;F. Pasa;31;38;0,63;38,63;0;6;0,00;0;3;0,00;0;3;0,00;0;0;;;;;;;;;0;0;2;2;5;2;0;0;0;3;1;1;-1;8;F. Pasa
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;Capitaine;Starter;L. Quevedo Canizares(C);31;51;0,85;51,85;3;9;0,33;0;3;0,00;3;6;0,50;2;4;0,50;;;;;;;;11;0;5;5;2;0;0;0;0;1;5;-1;10;9;L. Quevedo Canizares(C)
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;D. Malonga;27;33;0,55;33,55;6;17;0,35;6;17;0,35;0;0;;6;8;0,75;;;;;;;;18;8;5;13;1;3;1;3;0;3;5;18;20;14;D. Malonga
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;D. Harris;24;20;0,33;20,33;3;12;0,25;2;5;0,40;1;7;0,14;5;6;0,83;;;;;;;;12;1;4;5;1;2;4;0;1;3;5;0;10;1;D. Harris
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;A. Risacher;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;10;A. Risacher
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;K. Elenga;13;24;0,4;24,4;1;3;0,33;0;0;;1;3;0,33;0;0;;;;;;;;;3;0;2;2;1;0;1;0;0;1;0;-15;5;18;K. Elenga
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;L. Bentoumi;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;L. Bentoumi
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;S. Lucet;3;5;0,08;5,08;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;1;0;0;0;0;0;0;2;1;38;S. Lucet
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;4;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;13;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;22;64;0,34;13;35;0,37;9;29;0,31;22;27;0,81;17;22;7;8;15;11;9;75;11;26;37;20;11;11;4;1;16;23;0;89;0;TOTAUX EQUIPE
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;Capitaine;Starter;J. Wojta(C);22;26;0,43;26,43;1;3;0,33;1;2;0,50;0;1;0,00;2;2;1,00;;;;;;;;4;0;6;6;3;1;1;0;0;2;3;-8;11;2;J. Wojta(C)
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;J. Jocyte;35;51;0,85;51,85;4;9;0,44;0;2;0,00;4;7;0,57;6;6;1,00;;;;;;;;18;0;2;2;3;4;0;0;0;1;3;-21;14;4;J. Jocyte
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;F. Pasa;28;46;0,77;46,77;5;12;0,42;5;10;0,50;0;2;0,00;1;4;0,25;;;;;;;;11;0;0;0;4;3;1;0;0;3;3;-16;3;8;F. Pasa
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;A. Risacher;26;37;0,62;37,62;1;4;0,25;0;1;0,00;1;3;0,33;0;0;;;;;;;;;3;1;1;2;0;1;1;2;1;4;2;6;4;10;A. Risacher
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;D. Malonga;35;8;0,13;8,13;6;10;0,60;6;8;0,75;0;2;0,00;3;4;0,75;;;;;;;;15;1;6;7;3;3;2;1;0;4;4;-8;20;14;D. Malonga
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;D. Harris;24;5;0,08;5,08;4;10;0,40;2;4;0,50;2;6;0,33;3;4;0,75;;;;;;;;13;1;2;3;2;0;2;0;1;4;3;-11;13;1;D. Harris
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;K. Elenga;9;1;0,02;1,02;0;2;0,00;0;0;;0;2;0,00;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;3;1;-7;-2;18;K. Elenga
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;T. Cleante;4;1;0,02;1,02;1;4;0,25;0;1;0,00;1;3;0,33;0;0;;;;;;;;;3;0;0;0;0;0;0;0;0;0;1;-3;0;19;T. Cleante
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;S. Lucet;13;15;0,25;15,25;1;2;0,50;0;0;;1;2;0,50;0;0;;;;;;;;;3;1;1;2;0;2;0;0;0;2;2;-7;2;38;S. Lucet
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;5;7;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;14;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;23;56;0,41;14;28;0,50;9;28;0,32;15;20;0,75;12;24;5;10;19;12;10;70;6;23;29;15;14;7;3;2;23;22;0;72;0;TOTAUX EQUIPE
24-25;15;Championat de France;Domicile;Victoire;Chartres;Capitaine;Starter;J. Wojta(C);28;40;0,67;40,67;2;5;0,40;2;4;0,50;0;1;0,00;0;0;;;;;;;;;4;0;9;9;1;3;1;0;0;3;0;12;9;2;J. Wojta(C)
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Starter;J. Jocyte;34;30;0,5;30,5;4;11;0,36;2;4;0,50;2;7;0,29;4;5;0,80;;;;;;;;14;1;2;3;3;2;2;0;0;1;3;15;12;4;J. Jocyte
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Starter;F. Pasa;25;45;0,75;45,75;4;5;0,80;4;5;0,80;0;0;;4;6;0,67;;;;;;;;12;0;1;1;2;4;3;0;1;4;5;5;11;8;F. Pasa
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Starter;A. Risacher;13;23;0,38;23,38;2;2;1,00;2;2;1,00;0;0;;0;0;;;;;;;;;4;0;2;2;2;2;0;0;0;5;0;12;6;10;A. Risacher
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Starter;D. Malonga;36;51;0,85;51,85;14;25;0,56;14;25;0,56;0;0;;2;4;0,50;;;;;;;;30;8;9;17;3;2;2;0;1;2;3;21;37;14;D. Malonga
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Banc;D. Harris;28;25;0,42;25,42;3;7;0,43;2;3;0,67;1;4;0,25;8;12;0,67;;;;;;;;15;2;6;8;6;4;1;0;1;3;13;25;18;1;D. Harris
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Banc;K. Elenga;14;29;0,48;29,48;0;3;0,00;0;2;0,00;0;1;0,00;0;0;;;;;;;;;0;0;3;3;1;1;0;0;0;2;0;9;0;18;K. Elenga
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Banc;T. Cleante;17;57;0,95;57,95;1;4;0,25;1;1;1,00;0;3;0,00;1;2;0,50;;;;;;;;3;0;1;1;5;0;0;0;0;2;3;6;5;19;T. Cleante
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Banc;S. Lucet;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;38;S. Lucet
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;2;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;15;Championat de France;Domicile;Victoire;Chartres;;Banc;TOTAUX EQUIPE;;;;;30;62;0,48;27;46;0,59;3;16;0,19;19;29;0,66;17;44;16;12;18;21;11;82;14;35;49;23;19;9;0;3;22;27;0;102;0;TOTAUX EQUIPE
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;D. Harris;29;58;0,97;58,97;6;14;0,43;5;10;0,50;1;4;0,25;7;8;0,88;;;;;;;;20;6;4;10;1;6;1;0;1;3;9;-10;17;1;D. Harris
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;J. Jocyte;25;22;0,37;22,37;5;11;0,45;4;6;0,67;1;5;0,20;6;7;0,86;;;;;;;;17;1;2;3;0;2;0;0;1;5;4;-8;11;4;J. Jocyte
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;Capitaine;Starter;L. Quevedo Canizares(C);38;28;0,47;28,47;5;8;0,63;3;4;0,75;2;4;0,50;4;6;0,67;;;;;;;;16;0;12;12;0;2;1;0;0;2;5;-2;22;9;L. Quevedo Canizares(C)
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;A. Risacher;15;6;0,1;6,1;1;2;0,50;1;2;0,50;0;0;;0;0;;;;;;;;;2;1;2;3;0;1;0;0;0;5;0;9;3;10;A. Risacher
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;D. Malonga;33;1;0,02;1,02;2;12;0,17;2;10;0,20;0;2;0,00;6;9;0,67;;;;;;;;10;3;3;6;3;2;3;1;1;4;6;-1;8;14;D. Malonga
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;J. Wojta;18;26;0,43;26,43;1;6;0,17;1;4;0,25;0;2;0,00;0;0;;;;;;;;;2;1;0;1;3;0;2;0;0;3;1;-13;3;2;J. Wojta
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;F. Pasa;29;6;0,1;6,1;2;6;0,33;1;5;0,20;1;1;1,00;2;2;1,00;;;;;;;;7;0;2;2;2;0;0;0;1;2;1;2;7;8;F. Pasa
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;K. Elenga;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;18;K. Elenga
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;T. Cleante;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;19;T. Cleante
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;S. Lucet;10;33;0,55;33,55;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;2;0;0;0;0;1;1;-2;1;38;S. Lucet
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;2;2;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;16;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;22;60;0,37;17;41;0,41;5;19;0,26;25;32;0,78;21;22;15;9;9;5;9;74;12;27;39;11;14;7;1;4;25;27;0;73;0;TOTAUX EQUIPE
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Starter;J. Jocyte;29;25;0,42;25,42;6;14;0,43;1;6;0,17;5;8;0,63;1;3;0,33;;;;;;;;18;1;4;5;2;1;0;0;0;0;2;21;14;4;J. Jocyte
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Starter;F. Pasa;21;43;0,72;43,72;1;5;0,20;1;2;0,50;0;3;0,00;0;0;;;;;;;;;2;0;0;0;4;0;0;0;0;4;0;14;2;8;F. Pasa
24-25;17;Championat de France;Domicile;Victoire;Tarbes;Capitaine;Starter;L. Quevedo Canizares(C);32;6;0,1;6,1;7;14;0,50;1;4;0,25;6;10;0,60;0;0;;;;;;;;;20;1;3;4;4;2;0;0;2;3;3;17;19;9;L. Quevedo Canizares(C)
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Starter;A. Risacher;20;14;0,23;14,23;1;6;0,17;1;4;0,25;0;2;0,00;0;2;0,00;;;;;;;;2;2;1;3;2;0;1;0;1;3;1;7;1;10;A. Risacher
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Starter;D. Malonga;30;59;0,98;59,98;5;8;0,63;5;5;1,00;0;3;0,00;1;2;0,50;;;;;;;;11;3;7;10;1;2;4;1;0;1;2;15;21;14;D. Malonga
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;D. Harris;8;0;0;0;0;2;0,00;0;2;0,00;0;0;;4;4;1,00;;;;;;;;4;2;1;3;2;1;0;0;0;1;2;-1;6;1;D. Harris
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;J. Wojta;22;36;0,6;36,6;3;10;0,30;3;7;0,43;0;3;0,00;0;0;;;;;;;;;6;3;3;6;3;3;2;0;0;4;1;6;7;2;J. Wojta
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;K. Elenga;15;54;0,9;54,9;1;5;0,20;0;2;0,00;1;3;0,33;0;0;;;;;;;;;3;1;0;1;1;0;1;0;0;0;1;-3;2;18;K. Elenga
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;T. Cleante;10;53;0,88;53,88;1;2;0,50;1;2;0,50;0;0;;1;2;0,50;;;;;;;;3;0;0;0;0;2;1;0;0;0;1;0;0;19;T. Cleante
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;S. Lucet;7;9;0,15;9,15;1;2;0,50;1;2;0,50;0;0;;1;1;1,00;;;;;;;;3;2;0;2;0;1;0;0;0;0;1;4;3;38;S. Lucet
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;6;8;0;3;0;0;0;0;0;0;0;0;Team / Coach
24-25;17;Championat de France;Domicile;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;26;68;0,38;14;36;0,39;12;32;0,38;8;14;0,57;15;28;16;2;19;22;10;72;17;25;42;19;15;9;1;3;16;14;0;80;0;TOTAUX EQUIPE
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Starter;J. Wojta;28;26;0,43;26,43;3;10;0,30;2;5;0,40;1;5;0,20;1;3;0,33;;;;;;;;8;1;5;6;6;1;2;0;0;3;4;18;12;2;J. Wojta
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Starter;J. Jocyte;22;27;0,45;27,45;3;8;0,38;2;6;0,33;1;2;0,50;0;0;;;;;;;;;7;0;0;0;3;2;0;0;0;0;0;10;3;4;J. Jocyte
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;Capitaine;Starter;L. Quevedo Canizares(C);31;29;0,48;29,48;2;4;0,50;0;0;;2;4;0,50;5;5;1,00;;;;;;;;11;0;3;3;0;3;2;0;0;2;2;14;11;9;L. Quevedo Canizares(C)
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Starter;D. Malonga;28;7;0,12;7,12;10;13;0,77;10;13;0,77;0;0;;1;1;1,00;;;;;;;;21;2;17;19;1;3;0;0;0;5;3;16;35;14;D. Malonga
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Starter;T. Cleante;18;0;0;0;1;3;0,33;1;2;0,50;0;1;0,00;2;2;1,00;;;;;;;;4;0;1;1;2;1;1;0;0;0;1;16;5;19;T. Cleante
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;D. Harris;9;8;0,13;8,13;1;3;0,33;1;3;0,33;0;0;;2;2;1,00;;;;;;;;4;1;0;1;1;2;0;0;0;3;2;-1;2;1;D. Harris
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;J. Mouyokolo;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;6;J. Mouyokolo
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;F. Pasa;22;0;0;0;5;7;0,71;5;7;0,71;0;0;;0;0;;;;;;;;;10;1;0;1;4;3;0;0;0;4;4;-2;10;8;F. Pasa
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;A. Risacher;17;44;0,73;44,73;3;3;1,00;2;2;1,00;1;1;1,00;2;2;1,00;;;;;;;;9;1;0;1;2;1;1;0;0;0;1;0;12;10;A. Risacher
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;K. Elenga;15;28;0,47;28,47;1;4;0,25;0;1;0,00;1;3;0,33;2;2;1,00;;;;;;;;5;0;3;3;0;0;2;0;0;3;1;-2;7;18;K. Elenga
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;S. Lucet;6;1;0,02;1,02;0;2;0,00;0;1;0,00;0;1;0,00;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;1;1;-2;38;S. Lucet
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;2;2;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;18;Championat de France;Exterieur;Victoire;Landerneau;;Banc;TOTAUX EQUIPE;;;;;29;57;0,51;23;40;0,58;6;17;0,35;15;17;0,88;15;38;7;15;28;22;9;79;6;31;37;19;16;8;0;0;21;19;0;97;0;TOTAUX EQUIPE
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Starter;J. Jocyte;22;10;0,17;10,17;3;13;0,23;3;5;0,60;0;8;0,00;2;3;0,67;;;;;;;;8;0;4;4;0;2;1;0;0;0;1;1;0;4;J. Jocyte
24-25;19;Championat de France;Domicile;Defaite;Bourges;Capitaine;Starter;L. Quevedo Canizares(C);33;58;0,97;58,97;3;9;0,33;2;4;0,50;1;5;0,20;0;0;;;;;;;;;7;4;2;6;0;2;2;0;0;1;1;-13;7;9;L. Quevedo Canizares(C)
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Starter;D. Malonga;27;25;0,42;25,42;3;10;0,30;3;6;0,50;0;4;0,00;4;4;1,00;;;;;;;;10;5;5;10;4;3;2;0;0;4;2;-11;16;14;D. Malonga
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Starter;T. Cleante;19;11;0,18;11,18;2;5;0,40;1;2;0,50;1;3;0,33;0;0;;;;;;;;;5;0;0;0;3;2;1;1;0;2;1;1;5;19;T. Cleante
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Starter;S. Lucet;4;1;0,02;1,02;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-12;-1;38;S. Lucet
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;D. Harris;24;13;0,22;13,22;5;11;0,45;3;7;0,43;2;4;0,50;4;4;1,00;;;;;;;;16;0;3;3;4;0;1;1;0;2;3;-4;19;1;D. Harris
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;J. Wojta;19;59;0,98;59,98;3;7;0,43;3;6;0,50;0;1;0,00;0;0;;;;;;;;;6;6;1;7;3;0;3;0;0;3;2;-5;15;2;J. Wojta
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;J. Mouyokolo;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;6;J. Mouyokolo
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;F. Pasa;17;18;0,3;18,3;1;6;0,17;1;4;0,25;0;2;0,00;2;4;0,50;;;;;;;;4;0;0;0;2;0;1;0;1;1;3;-12;0;8;F. Pasa
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;A. Risacher;18;20;0,33;20,33;4;5;0,80;2;2;1,00;2;3;0,67;0;0;;;;;;;;;10;0;2;2;0;1;0;1;0;3;1;8;11;10;A. Risacher
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;K. Elenga;12;35;0,58;35,58;1;3;0,33;0;0;;1;3;0,33;0;0;;;;;;;;;3;0;1;1;1;1;0;0;0;0;1;2;2;18;K. Elenga
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;3;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;19;Championat de France;Domicile;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;25;70;0,36;18;36;0,50;7;34;0,21;12;15;0,80;29;28;11;10;39;7;12;69;16;20;36;17;13;11;3;1;16;15;0;75;0;TOTAUX EQUIPE
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Starter;J. Jocyte;31;6;0,1;6,1;5;19;0,26;4;10;0,40;1;9;0,11;2;3;0,67;;;;;;;;13;1;0;1;0;2;0;0;0;3;3;-2;-3;4;J. Jocyte
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Starter;F. Pasa;24;52;0,87;52,87;3;5;0,60;3;3;1,00;0;2;0,00;4;6;0,67;;;;;;;;10;0;2;2;1;3;0;0;0;0;3;5;6;8;F. Pasa
24-25;20;Championat de France;Exterieur;Defaite;Angers;Capitaine;Starter;L. Quevedo Canizares(C);31;59;0,98;59,98;2;10;0,20;1;3;0,33;1;7;0,14;1;2;0,50;;;;;;;;6;0;9;9;0;3;2;0;1;4;3;0;5;9;L. Quevedo Canizares(C)
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Starter;D. Malonga;35;47;0,78;47,78;4;10;0,40;4;10;0,40;0;0;;0;0;;;;;;;;;8;3;12;15;0;2;0;2;0;3;0;-8;17;14;D. Malonga
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Starter;T. Cleante;21;7;0,12;7,12;3;5;0,60;3;4;0,75;0;1;0,00;1;2;0,50;;;;;;;;7;0;0;0;2;2;2;0;0;1;3;-7;6;19;T. Cleante
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;D. Harris;18;12;0,2;12,2;3;9;0,33;3;6;0,50;0;3;0,00;1;2;0,50;;;;;;;;7;3;1;4;2;3;2;0;0;2;1;-2;5;1;D. Harris
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;J. Wojta;21;39;0,65;39,65;1;2;0,50;1;2;0,50;0;0;;0;0;;;;;;;;;2;2;2;4;2;1;1;0;0;1;0;-17;7;2;J. Wojta
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;J. Mouyokolo;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;6;J. Mouyokolo
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;A. Risacher;10;56;0,93;56,93;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;1;0;1;0;1;1;0;0;0;0;-3;1;10;A. Risacher
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;S. Lucet;4;2;0,03;2,03;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;1;0;0;0;0;1;0;4;0;38;S. Lucet
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;4;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;20;Championat de France;Exterieur;Defaite;Angers;;Banc;TOTAUX EQUIPE;;;;;21;61;0,34;19;38;0,50;2;23;0,09;9;15;0,60;11;30;7;13;9;9;7;53;11;29;40;8;18;8;2;1;15;13;0;47;0;TOTAUX EQUIPE
24-25;21;Championat de France;Domicile;Defaite;Charnay;;Starter;J. Wojta;26;25;0,42;25,42;3;9;0,33;1;3;0,33;2;6;0,33;0;0;;;;;;;;;8;4;5;9;2;1;1;0;0;0;1;-4;13;2;J. Wojta
24-25;21;Championat de France;Domicile;Defaite;Charnay;;Starter;J. Jocyte;29;26;0,43;26,43;6;11;0,55;3;5;0,60;3;6;0,50;0;2;0,00;;;;;;;;15;1;7;8;3;1;0;0;0;1;3;9;18;4;J. Jocyte
24-25;21;Championat de France;Domicile;Defaite;Charnay;Capitaine;Starter;L. Quevedo Canizares(C);21;9;0,15;9,15;0;6;0,00;0;1;0,00;0;5;0,00;0;0;;;;;;;;;0;1;0;1;1;4;0;0;0;2;2;-15;-8;9;L. Quevedo Canizares(C)
24-25;21;Championat de France;Domicile;Defaite;Charnay;;Starter;D. Malonga;29;57;0,95;57,95;6;12;0,50;5;8;0,63;1;4;0,25;0;0;;;;;;;;;13;4;9;13;1;2;0;1;0;2;0;-8;20;14;D. Malonga
24-25;21;Championat de France;Domicile;Defaite;Charnay;;Starter;T. Cleante;14;36;0,6;36,6;1;3;0,33;1;2;0,50;0;1;0,00;0;0;;;;;;;;;2;0;0;0;1;1;0;0;1;2;2;-3;0;19;T. Cleante
24-25;21;Championat de France;Domicile;Defaite;Charnay;;Banc;D. Harris;20;23;0,38;23,38;3;10;0,30;3;4;0,75;0;6;0,00;8;11;0,73;;;;;;;;14;0;1;1;3;2;0;0;0;5;7;1;6;1;D. Harris
24-25;21;Championat de France;Domicile;Defaite;Charnay;;Banc;J. Mouyokolo;1;3;0,05;3,05;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-1;0;6;J. Mouyokolo
