Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Starter;A. Alston;37;6;0,1;6,1;8;16;0,50;8;11;0,73;0;5;0,00;7;7;1,00;;;;;;;;23;0;1;1;2;4;0;0;0;1;8;-7;14;22;A. Alston
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;Capitaine;Starter;E. Tahane(C);34;41;0,68;41,68;5;8;0,63;5;8;0,63;0;0;;3;4;0,75;;;;;;;;13;5;2;7;0;2;1;0;0;2;2;-13;15;31;E. Tahane(C)
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;A. Merceron;12;6;0,1;6,1;0;1;0,00;0;1;0,00;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;2;0;-6;-1;4;A. Merceron
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;M. Dursus;15;8;0,13;8,13;0;2;0,00;0;1;0,00;0;1;0,00;2;2;1,00;;;;;;;;2;1;1;2;2;2;0;0;0;1;1;-2;2;8;M. Dursus
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;I. Nguinabe;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;10;I. Nguinabe
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;O. Diarisso;19;2;0,03;2,03;1;4;0,25;1;4;0,25;0;0;;2;2;1,00;;;;;;;;4;2;2;4;0;4;1;0;0;2;2;-6;2;23;O. Diarisso
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;J. Bayssiere;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;91;J. Bayssiere
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;27;61;0,44;26;46;0,57;1;15;0,07;19;20;0,95;17;36;14;13;6;2;6;74;14;22;36;14;19;7;2;2;15;17;0;79;0;TOTAUX EQUIPE
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Starter;A. Ngo Ndjock;32;38;0,63;38,63;3;14;0,21;1;6;0,17;2;8;0,25;0;0;;;;;;;;;8;1;3;4;5;1;2;0;0;3;1;10;7;0;A. Ngo Ndjock
